team,season,mean_innings,mean_drs,mean_uzr,mean_uzr150,mean_def
white_sox,2007,329.10857142857145,-4.238991908879397,-2.811374967721431,-4.310071906719902,0.191786245120782
white_sox,2008,448.3423076923077,-2.243014866731292,-1.1375991450728942,-2.3111336607939443,3.9005929748946513
white_sox,2009,397.0206896551724,-2.1483376181211784,-2.466963487998094,-3.7847866658724967,2.828326848249027
white_sox,2010,373.0967741935484,-2.650293965070033,-1.4453471138074812,-4.983949568207418,0.6500069171600916
white_sox,2011,364.86875,-0.4156117782079173,-0.44324276692612724,-0.9844764282567191,4.959531053006633
white_sox,2012,339.9852941176471,-0.10952895886500284,1.643863185067514,2.6041838760921365,4.001406578801639
white_sox,2013,323.15833333333336,-3.6781505453982826,-0.9545210517000648,-2.144024699612593,1.3433707432469606
white_sox,2014,411.4892857142857,-1.8283413038006542,-1.9580732834725336,-4.548111373420358,1.225393011887568
white_sox,2015,387.2766666666667,-1.6209858585163062,-2.0818958987122604,-2.4612025459660996,3.4550241013634486
white_sox,2016,398.90344827586205,0.7622101969191403,0.8733985378383717,-0.19027267338470633,-3.2588232853408576
white_sox,2017,307.2675675675676,-2.8140981097555615,-1.1120178280379096,-1.2998128659677648,-0.828083213692537
white_sox,2018,359.096875,-2.635761589403973,-1.1469722890847245,-3.7002844695538006,-0.3432569797396088
white_sox,2019,305.3216216216216,-3.930759765953492,-0.7044981612246344,-2.9662060441508706,-0.23352641268942093
yankees,1998,416.03214285714284,NA,NA,NA,NA
yankees,1999,371.4290322580645,NA,NA,NA,NA
yankees,2000,271.1904761904762,NA,NA,NA,NA
yankees,2001,313.6945945945946,NA,NA,NA,NA
yankees,2002,414.65714285714284,NA,-3.457114311307104,-5.311180124223602,1.7384345069937293
yankees,2003,377.1774193548387,-3.9391062646995936,-5.997461263991397,-7.707188034605798,0.46357428289905844
yankees,2004,427.6148148148148,-5.598955446230598,-6.801906620181452,-8.020278515114299,2.6151496674057646
yankees,2005,301.0763157894737,-8.992072302004214,-13.194986353684504,-17.428428324352424,-4.874809117605929
yankees,2006,288.6225,-4.664830357993573,-6.550307847640165,-10.135273796325626,-2.986442698155309
yankees,2007,297.44102564102565,-2.2674695263874756,-3.46212363206152,-3.031860396332446,0.16723267490620206
yankees,2008,288.205,-3.4132128172654883,-4.622659805467146,-5.139024559524871,1.9635635566166063
yankees,2009,341.01176470588234,-1.2936848823569997,-0.2197779771470259,-0.37048436868413037,-1.121785689643276
yankees,2010,339.25588235294117,5.496961342731065,3.1987037440786468,4.083872118605434,-3.03607246396915
yankees,2011,343,3.86243354484651,4.21383666908435,3.184033481661537,6.008315954118873
yankees,2012,350.24242424242425,0.8122252984945495,-0.08142881159821597,-0.10455898495831643,5.882760768464179
yankees,2013,214.29444444444445,0.6858165037720683,1.2335781503301568,1.6278873907714209,3.3358158185840705
yankees,2014,258.18666666666667,-1.2686772705363907,-0.23846744955863813,-0.2718109631147539,3.195426564759347
yankees,2015,306.7236842105263,-1.6801938998755952,-0.9031145499298835,-2.470891314367529,3.159090597070251
yankees,2016,308.74054054054056,-0.04560813768230131,0.8723283474499909,1.564273843134899,1.478565225916692
yankees,2017,269.40000000000003,3.264895288410076,1.844341746652447,0.16216968835170031,2.249591867740287
yankees,2018,323.51944444444445,0.5678003211210045,-0.02986180633256774,-0.6132461770998956,-0.3009506669780603
yankees,2019,339.36470588235295,0.8037422866255287,0.9288426447566533,0.4616867253636988,-0.12381566539080255
